Date,Adj Close,Close,High,Low,Open,Volume,Daily_Return,MA_7,MA_21,Volatility_7,Volume_Change,Target
2022-03-04,3072.862548828125,3524.35009765625,3561.199951171875,3487.050048828125,3501.5,2370257,-0.005656755795033774,3522.1856863839284,3680.5547456287204,0.02390318450568163,0.2293615429978335,0
2022-03-07,3038.46533203125,3484.89990234375,3548.0,3431.550048828125,3450.0,3054130,-0.011193608529054822,3510.914236886161,3664.3785458519346,0.02411221583106723,0.2885227213757833,1
2022-03-08,3138.777099609375,3599.949951171875,3609.0,3460.0,3460.0,3300992,0.033013874731595116,3539.2428152901784,3654.1428338913693,0.018661471389563984,0.0808289103607247,1
2022-03-09,3167.244384765625,3632.60009765625,3654.0,3597.050048828125,3605.0,2719654,0.009069611224385543,3555.2214006696427,3647.171409970238,0.014600493980565234,-0.1761100905424794,0
2022-03-10,3157.0869140625,3620.949951171875,3684.0,3615.0,3684.0,2005441,-0.003207109555464549,3564.7571149553573,3641.3380766369046,0.014674776200415544,-0.2626117145783986,0
2022-03-11,3138.07958984375,3599.14990234375,3639.85009765625,3592.85009765625,3603.25,1623423,-0.0060205330430125326,3572.328543526786,3633.6523553757443,0.014954770172144912,-0.1904907698605942,1
2022-03-14,3176.3125,3643.0,3648.35009765625,3580.0,3580.0,1765688,0.012183459662987284,3586.4142717633927,3627.588065011161,0.015334720845749382,0.08763273650798342,0
2022-03-15,3133.502685546875,3593.89990234375,3659.0,3585.39990234375,3659.0,3651133,-0.013477929633886943,3596.3499581473216,3622.7761579241073,0.0164054391319386,1.0678245533752282,1
2022-03-16,3187.56005859375,3655.89990234375,3668.0,3616.25,3640.5,3090475,0.017251454321130844,3620.7785295758927,3619.0690104166665,0.015843113658927304,-0.1535572656487726,1
2022-03-17,3202.251220703125,3672.75,3710.0,3660.300048828125,3696.60009765625,3600452,0.004609015045911935,3631.178536551339,3612.161865234375,0.010941048930673849,0.16501573382732437,0
2022-03-21,3162.100341796875,3626.699951171875,3713.949951171875,3615.0,3696.0,2413831,-0.012538302042917393,3630.3356584821427,3603.285667782738,0.011919750171404937,-0.3295755644013585,1
